Rank;TZ;DAIO;Yr;mvts;;;
Low;Iceland;TO;2027;160,230;;;
Base;Iceland;TO;2028;173,101;;;
High;Iceland;TO;2028;185,008;;;
Low;Iceland;TO;2028;161,657;;;
Base;Iceland;TO;2029;176,097;;;
High;Iceland;TO;2029;190,487;;;
Low;Iceland;TO;2029;162,200;;;
Base;Ireland;TO;2010;292,813;;;
Base;Ireland;TO;2011;300,408;;;
Base;Ireland;TO;2012;301,293;;;
Base;Ireland;TO;2013;298,267;;;
Base;Ireland;TO;2014;301,326;;;
Base;Ireland;TO;2015;317,734;;;
Base;Ireland;TO;2016;341,081;;;
Base;Ireland;TO;2017;343,977;;;
Base;Ireland;TO;2018;346,478;;;
Base;Ireland;TO;2019;351,753;;;
Base;Ireland;TO;2020;154,240;;;
Base;Ireland;TO;2021;188,376;;;
Base;Ireland;TO;2022;321,784;;;
High;Ireland;TO;2022;321,784;;;
Low;Ireland;TO;2022;321,784;;;
Base;Ireland;TO;2023;367,330;;;
High;Ireland;TO;2023;369,572;;;
Low;Ireland;TO;2023;364,856;;;
Base;Ireland;TO;2024;406,629;;;
High;Ireland;TO;2024;412,607;;;
Low;Ireland;TO;2024;400,082;;;
Base;Ireland;TO;2025;411,515;;;
High;Ireland;TO;2025;422,828;;;
Low;Ireland;TO;2025;400,703;;;
Base;Ireland;TO;2026;418,448;;;
High;Ireland;TO;2026;434,716;;;
Low;Ireland;TO;2026;402,773;;;
Base;Ireland;TO;2027;424,883;;;
High;Ireland;TO;2027;446,065;;;
Low;Ireland;TO;2027;404,129;;;
Base;Ireland;TO;2028;431,584;;;
High;Ireland;TO;2028;457,124;;;
Low;Ireland;TO;2028;405,846;;;
Base;Ireland;TO;2029;436,267;;;
High;Ireland;TO;2029;466,257;;;
Low;Ireland;TO;2029;405,562;;;
Base;Israel;TO;2010;11,550;;;
Base;Israel;TO;2011;12,625;;;
Base;Israel;TO;2012;12,536;;;
Base;Israel;TO;2013;16,534;;;
Base;Israel;TO;2014;18,492;;;
Base;Israel;TO;2015;19,866;;;
Base;Israel;TO;2016;22,231;;;
Base;Israel;TO;2017;22,175;;;
Base;Israel;TO;2018;25,372;;;
Base;Israel;TO;2019;28,393;;;
Base;Israel;TO;2020;10,437;;;
Base;Israel;TO;2021;21,568;;;
Base;Israel;TO;2022;35,123;;;
High;Israel;TO;2022;35,123;;;
Low;Israel;TO;2022;35,123;;;
Base;Israel;TO;2023;44,402;;;
High;Israel;TO;2023;44,575;;;
Low;Israel;TO;2023;44,222;;;
Base;Israel;TO;2024;47,147;;;
High;Israel;TO;2024;48,124;;;
Low;Israel;TO;2024;46,087;;;
Base;Israel;TO;2025;48,853;;;
High;Israel;TO;2025;50,870;;;
Low;Israel;TO;2025;46,827;;;
Base;Israel;TO;2026;50,612;;;
High;Israel;TO;2026;53,788;;;
Low;Israel;TO;2026;47,549;;;
Base;Israel;TO;2027;52,274;;;
High;Israel;TO;2027;56,706;;;
Low;Israel;TO;2027;48,136;;;
Base;Israel;TO;2028;53,984;;;
High;Israel;TO;2028;59,735;;;
Low;Israel;TO;2028;48,738;;;
Base;Israel;TO;2029;55,454;;;
High;Israel;TO;2029;62,595;;;
Low;Israel;TO;2029;49,094;;;
Base;Italy;TO;2010;517,527;;;
Base;Italy;TO;2011;508,964;;;
Base;Italy;TO;2012;516,420;;;
Base;Italy;TO;2013;531,171;;;
Base;Italy;TO;2014;545,923;;;
Base;Italy;TO;2015;544,717;;;
Base;Italy;TO;2016;542,811;;;
Base;Italy;TO;2017;558,634;;;
Base;Italy;TO;2018;607,045;;;
Base;Italy;TO;2019;650,239;;;
Base;Italy;TO;2020;266,946;;;
Base;Italy;TO;2021;409,875;;;
Base;Italy;TO;2022;633,878;;;
High;Italy;TO;2022;633,878;;;
Low;Italy;TO;2022;633,878;;;
Base;Italy;TO;2023;701,946;;;
High;Italy;TO;2023;707,488;;;
Low;Italy;TO;2023;696,287;;;
Base;Italy;TO;2024;757,853;;;
High;Italy;TO;2024;775,447;;;
Low;Italy;TO;2024;739,424;;;
Base;Italy;TO;2025;776,020;;;
High;Italy;TO;2025;809,329;;;
Low;Italy;TO;2025;741,046;;;
Base;Italy;TO;2026;797,161;;;
High;Italy;TO;2026;843,356;;;
Low;Italy;TO;2026;748,407;;;
Base;Italy;TO;2027;816,520;;;
High;Italy;TO;2027;872,823;;;
Low;Italy;TO;2027;753,795;;;
Base;Italy;TO;2028;834,794;;;
High;Italy;TO;2028;901,486;;;
Low;Italy;TO;2028;759,602;;;
Base;Italy;TO;2029;846,575;;;
High;Italy;TO;2029;924,953;;;
Low;Italy;TO;2029;760,023;;;
Base;Latvia;TO;2010;145,134;;;
Base;Latvia;TO;2011;162,700;;;
Base;Latvia;TO;2012;164,483;;;
Base;Latvia;TO;2013;168,516;;;
Base;Latvia;TO;2014;176,978;;;
Base;Latvia;TO;2015;176,422;;;
Base;Latvia;TO;2016;178,013;;;
Base;Latvia;TO;2017;193,145;;;
Base;Latvia;TO;2018;206,788;;;
Base;Latvia;TO;2019;210,973;;;
Base;Latvia;TO;2020;94,990;;;
Base;Latvia;TO;2021;125,125;;;
Base;Latvia;TO;2022;134,014;;;
High;Latvia;TO;2022;134,014;;;
Low;Latvia;TO;2022;134,014;;;
Base;Latvia;TO;2023;138,779;;;
High;Latvia;TO;2023;139,891;;;
Low;Latvia;TO;2023;137,676;;;
Base;Latvia;TO;2024;153,345;;;
High;Latvia;TO;2024;157,814;;;
Low;Latvia;TO;2024;149,163;;;
Base;Latvia;TO;2025;155,733;;;
High;Latvia;TO;2025;163,669;;;
Low;Latvia;TO;2025;148,556;;;
Base;Latvia;TO;2026;158,520;;;
High;Latvia;TO;2026;169,198;;;
Low;Latvia;TO;2026;149,060;;;
Base;Latvia;TO;2027;160,946;;;
High;Latvia;TO;2027;174,467;;;
Low;Latvia;TO;2027;149,182;;;
Base;Latvia;TO;2028;163,425;;;
High;Latvia;TO;2028;179,705;;;
Low;Latvia;TO;2028;149,482;;;
Base;Latvia;TO;2029;164,979;;;
High;Latvia;TO;2029;184,007;;;
Low;Latvia;TO;2029;148,932;;;
Base;Libya;TO;2023;1,002;;;
High;Libya;TO;2023;1,006;;;
Low;Libya;TO;2023;998;;;
Base;Lithuania;TO;2010;168,576;;;
Base;Lithuania;TO;2011;193,776;;;
Base;Lithuania;TO;2012;194,113;;;
Base;Lithuania;TO;2013;199,485;;;
Base;Lithuania;TO;2014;209,452;;;
Base;Lithuania;TO;2015;209,845;;;
Base;Lithuania;TO;2016;207,913;;;
Base;Lithuania;TO;2017;221,168;;;
Base;Lithuania;TO;2018;238,619;;;
Base;Lithuania;TO;2019;239,406;;;
Base;Lithuania;TO;2020;108,878;;;
Base;Lithuania;TO;2021;144,598;;;
Base;Lithuania;TO;2022;132,737;;;
High;Lithuania;TO;2022;132,737;;;
Low;Lithuania;TO;2022;132,737;;;
Base;Lithuania;TO;2023;137,176;;;
High;Lithuania;TO;2023;138,554;;;
Low;Lithuania;TO;2023;135,929;;;
Base;Lithuania;TO;2024;151,643;;;
High;Lithuania;TO;2024;157,046;;;
Low;Lithuania;TO;2024;147,033;;;
Base;Lithuania;TO;2025;153,529;;;
High;Lithuania;TO;2025;162,381;;;
Low;Lithuania;TO;2025;146,107;;;
Base;Lithuania;TO;2026;155,737;;;
High;Lithuania;TO;2026;167,289;;;
Low;Lithuania;TO;2026;146,242;;;
Base;Lithuania;TO;2027;157,680;;;
High;Lithuania;TO;2027;172,035;;;
Low;Lithuania;TO;2027;146,106;;;
Base;Lithuania;TO;2028;159,683;;;
High;Lithuania;TO;2028;176,827;;;
Low;Lithuania;TO;2028;146,119;;;
Base;Lithuania;TO;2029;160,945;;;
High;Lithuania;TO;2029;180,883;;;
Low;Lithuania;TO;2029;145,468;;;
Base;Malta;TO;2010;62,198;;;
Base;Malta;TO;2011;47,372;;;
Base;Malta;TO;2012;63,652;;;
Base;Malta;TO;2013;73,868;;;
Base;Malta;TO;2014;63,607;;;
Base;Malta;TO;2015;60,815;;;
Base;Malta;TO;2016;65,486;;;
Base;Malta;TO;2017;65,004;;;
Base;Malta;TO;2018;68,537;;;
Base;Malta;TO;2019;72,291;;;
Base;Malta;TO;2020;32,049;;;
Base;Malta;TO;2021;39,955;;;
Base;Malta;TO;2022;52,608;;;
High;Malta;TO;2022;52,608;;;
Low;Malta;TO;2022;52,608;;;
Base;Malta;TO;2023;72,702;;;
High;Malta;TO;2023;73,131;;;
Low;Malta;TO;2023;72,275;;;
Base;Malta;TO;2024;82,420;;;
High;Malta;TO;2024;84,241;;;
Low;Malta;TO;2024;80,634;;;
Base;Malta;TO;2025;84,786;;;
High;Malta;TO;2025;88,299;;;
Low;Malta;TO;2025;81,398;;;
Base;Malta;TO;2026;87,285;;;
High;Malta;TO;2026;92,497;;;
Low;Malta;TO;2026;82,361;;;
Base;Malta;TO;2027;89,724;;;
High;Malta;TO;2027;96,791;;;
Low;Malta;TO;2027;83,226;;;
Base;Malta;TO;2028;92,357;;;
High;Malta;TO;2028;101,418;;;
Low;Malta;TO;2028;84,209;;;
Base;Malta;TO;2029;94,619;;;
High;Malta;TO;2029;105,786;;;
Low;Malta;TO;2029;84,814;;;
Base;Moldova;TO;2010;40,864;;;
Base;Moldova;TO;2011;45,668;;;
Base;Moldova;TO;2012;48,080;;;
Base;Moldova;TO;2013;57,047;;;
Base;Moldova;TO;2014;37,010;;;
Base;Moldova;TO;2015;22,945;;;
Base;Moldova;TO;2016;19,489;;;
Base;Moldova;TO;2017;23,013;;;
Base;Moldova;TO;2018;27,041;;;
Base;Moldova;TO;2019;27,949;;;
Base;Moldova;TO;2020;11,869;;;
Base;Moldova;TO;2021;15,855;;;
Base;Moldova;TO;2022;1,983;;;
High;Moldova;TO;2022;1,983;;;
Low;Moldova;TO;2022;1,983;;;
Base;Moldova;TO;2023;77;;;
High;Moldova;TO;2023;116;;;
Low;Moldova;TO;2023;57;;;
Base;Moldova;TO;2024;141;;;
High;Moldova;TO;2024;273;;;
Low;Moldova;TO;2024;82;;;
Base;Moldova;TO;2025;142;;;
High;Moldova;TO;2025;292;;;
Low;Moldova;TO;2025;82;;;
Base;Moldova;TO;2026;143;;;
High;Moldova;TO;2026;311;;;
Low;Moldova;TO;2026;82;;;
Base;Moldova;TO;2027;144;;;
High;Moldova;TO;2027;329;;;
Low;Moldova;TO;2027;82;;;
Base;Moldova;TO;2028;145;;;
High;Moldova;TO;2028;346;;;
Low;Moldova;TO;2028;82;;;
Base;Moldova;TO;2029;146;;;
High;Moldova;TO;2029;361;;;
Low;Moldova;TO;2029;81;;;
Base;Morocco;TO;2010;185,966;;;
Base;Morocco;TO;2011;205,205;;;
Base;Morocco;TO;2012;188,913;;;
Base;Morocco;TO;2013;186,185;;;
Base;Morocco;TO;2014;205,784;;;
Base;Morocco;TO;2015;204,634;;;
Base;Morocco;TO;2016;225,987;;;
Base;Morocco;TO;2017;241,297;;;
Base;Morocco;TO;2018;248,084;;;
Base;Morocco;TO;2019;242,675;;;
Base;Morocco;TO;2020;108,850;;;
Base;Morocco;TO;2021;150,080;;;
Base;Morocco;TO;2022;252,537;;;
High;Morocco;TO;2022;252,537;;;
Low;Morocco;TO;2022;252,537;;;
Base;Morocco;TO;2023;265,087;;;
High;Morocco;TO;2023;266,321;;;
Low;Morocco;TO;2023;263,835;;;
Base;Morocco;TO;2024;265,579;;;
High;Morocco;TO;2024;271,454;;;
Low;Morocco;TO;2024;259,663;;;
Base;Morocco;TO;2025;272,568;;;
High;Morocco;TO;2025;285,197;;;
Low;Morocco;TO;2025;260,230;;;
Base;Morocco;TO;2026;280,532;;;
High;Morocco;TO;2026;296,795;;;
Low;Morocco;TO;2026;262,971;;;
Base;Morocco;TO;2027;287,401;;;
High;Morocco;TO;2027;307,038;;;
Low;Morocco;TO;2027;264,583;;;
Base;Morocco;TO;2028;293,868;;;
High;Morocco;TO;2028;316,781;;;
Low;Morocco;TO;2028;266,527;;;
Base;Morocco;TO;2029;297,582;;;
High;Morocco;TO;2029;324,173;;;
Low;Morocco;TO;2029;266,055;;;
Base;NEFAB;TO;2010;155,294;;;
Base;NEFAB;TO;2011;167,457;;;
Base;NEFAB;TO;2012;173,425;;;
Base;NEFAB;TO;2013;185,723;;;
Base;NEFAB;TO;2014;199,475;;;
Base;NEFAB;TO;2015;203,508;;;
Base;NEFAB;TO;2016;213,877;;;
Base;NEFAB;TO;2017;228,142;;;
Base;NEFAB;TO;2018;241,084;;;
Base;NEFAB;TO;2019;242,897;;;
Base;NEFAB;TO;2020;120,539;;;
Base;NEFAB;TO;2021;158,675;;;
Base;NEFAB;TO;2022;152,516;;;
High;NEFAB;TO;2022;152,516;;;
Low;NEFAB;TO;2022;152,516;;;
Base;NEFAB;TO;2023;165,356;;;
High;NEFAB;TO;2023;166,523;;;
Low;NEFAB;TO;2023;164,172;;;
Base;NEFAB;TO;2024;187,078;;;
High;NEFAB;TO;2024;191,797;;;
Low;NEFAB;TO;2024;182,612;;;
Base;NEFAB;TO;2025;190,921;;;
High;NEFAB;TO;2025;199,322;;;
Low;NEFAB;TO;2025;183,362;;;
Base;NEFAB;TO;2026;195,439;;;
High;NEFAB;TO;2026;207,139;;;
Low;NEFAB;TO;2026;185,113;;;
Base;NEFAB;TO;2027;199,467;;;
High;NEFAB;TO;2027;214,630;;;
Low;NEFAB;TO;2027;186,315;;;
Base;NEFAB;TO;2028;203,695;;;
High;NEFAB;TO;2028;222,230;;;
Low;NEFAB;TO;2028;187,767;;;
Base;NEFAB;TO;2029;206,877;;;
High;NEFAB;TO;2029;228,843;;;
Low;NEFAB;TO;2029;188,197;;;
Base;Netherlands;TO;2010;527,256;;;
Base;Netherlands;TO;2011;562,360;;;
Base;Netherlands;TO;2012;559,378;;;
Base;Netherlands;TO;2013;580,025;;;
Base;Netherlands;TO;2014;591,810;;;
Base;Netherlands;TO;2015;619,952;;;
Base;Netherlands;TO;2016;658,240;;;
Base;Netherlands;TO;2017;685,524;;;
Base;Netherlands;TO;2018;716,875;;;
Base;Netherlands;TO;2019;719,954;;;
Base;Netherlands;TO;2020;301,676;;;
Base;Netherlands;TO;2021;307,218;;;
Base;Netherlands;TO;2022;574,569;;;
High;Netherlands;TO;2022;574,569;;;
Low;Netherlands;TO;2022;574,569;;;
Base;Netherlands;TO;2023;643,373;;;
High;Netherlands;TO;2023;647,433;;;
Low;Netherlands;TO;2023;638,844;;;
Base;Netherlands;TO;2024;699,300;;;
High;Netherlands;TO;2024;711,319;;;
Low;Netherlands;TO;2024;686,146;;;
Base;Netherlands;TO;2025;713,246;;;
High;Netherlands;TO;2025;736,317;;;
Low;Netherlands;TO;2025;686,916;;;
Base;Netherlands;TO;2026;728,074;;;
High;Netherlands;TO;2026;759,918;;;
Low;Netherlands;TO;2026;691,901;;;
Base;Netherlands;TO;2027;740,675;;;
High;Netherlands;TO;2027;780,923;;;
Low;Netherlands;TO;2027;694,745;;;
Base;Netherlands;TO;2028;752,223;;;
High;Netherlands;TO;2028;799,794;;;
Low;Netherlands;TO;2028;698,218;;;
Base;Netherlands;TO;2029;758,997;;;
High;Netherlands;TO;2029;813,733;;;
Low;Netherlands;TO;2029;697,078;;;
Base;NM Area;TO;2010;31,626;;;
Base;NM Area;TO;2011;109,863;;;
Base;NM Area;TO;2012;114,152;;;
Base;NM Area;TO;2013;131,954;;;
Base;NM Area;TO;2014;139,610;;;
Base;NM Area;TO;2015;131,715;;;
Base;NM Area;TO;2016;128,746;;;
Base;NM Area;TO;2017;122,048;;;
Base;NM Area;TO;2018;113,990;;;
Base;NM Area;TO;2019;113,240;;;
Base;NM Area;TO;2020;53,242;;;
Base;NM Area;TO;2021;88,668;;;
Base;NM Area;TO;2022;100,828;;;
High;NM Area;TO;2022;100,828;;;
Low;NM Area;TO;2022;100,828;;;
Base;NM Area;TO;2023;137,130;;;
High;NM Area;TO;2023;138,854;;;
Low;NM Area;TO;2023;135,496;;;
Base;North Macedonia;TO;2010;112,775;;;
Base;North Macedonia;TO;2011;113,080;;;
Base;North Macedonia;TO;2012;101,654;;;
Base;North Macedonia;TO;2013;100,760;;;
Base;North Macedonia;TO;2014;132,858;;;
Base;North Macedonia;TO;2015;137,194;;;
Base;North Macedonia;TO;2016;129,108;;;
Base;North Macedonia;TO;2017;153,365;;;
Base;North Macedonia;TO;2018;173,517;;;
Base;North Macedonia;TO;2019;201,239;;;
Base;North Macedonia;TO;2020;86,532;;;
Base;North Macedonia;TO;2021;140,510;;;
Base;North Macedonia;TO;2022;214,931;;;
High;North Macedonia;TO;2022;214,931;;;
Low;North Macedonia;TO;2022;214,931;;;
Base;North Macedonia;TO;2023;246,807;;;
High;North Macedonia;TO;2023;248,056;;;
Low;North Macedonia;TO;2023;245,499;;;
Base;North Macedonia;TO;2024;261,724;;;
High;North Macedonia;TO;2024;266,679;;;
Low;North Macedonia;TO;2024;256,426;;;
Base;North Macedonia;TO;2025;267,246;;;
High;North Macedonia;TO;2025;277,949;;;
Low;North Macedonia;TO;2025;256,409;;;
Base;North Macedonia;TO;2026;274,204;;;
High;North Macedonia;TO;2026;289,892;;;
Low;North Macedonia;TO;2026;258,485;;;
Base;North Macedonia;TO;2027;280,295;;;
High;North Macedonia;TO;2027;301,123;;;
Low;North Macedonia;TO;2027;259,639;;;
Base;North Macedonia;TO;2028;285,810;;;
High;North Macedonia;TO;2028;311,135;;;
Low;North Macedonia;TO;2028;260,718;;;
Base;North Macedonia;TO;2029;289,292;;;
High;North Macedonia;TO;2029;319,099;;;
Low;North Macedonia;TO;2029;259,926;;;
Base;Norway-Continental;TO;2010;41,453;;;
Base;Norway-Continental;TO;2011;44,805;;;
Base;Norway-Continental;TO;2012;46,854;;;
Base;Norway-Continental;TO;2013;53,217;;;
Base;Norway-Continental;TO;2014;58,974;;;
Base;Norway-Continental;TO;2015;67,886;;;
Base;Norway-Continental;TO;2016;80,212;;;
Base;Norway-Continental;TO;2017;82,358;;;
Base;Norway-Continental;TO;2018;81,262;;;
Base;Norway-Continental;TO;2019;78,651;;;
Base;Norway-Continental;TO;2020;36,581;;;
Base;Norway-Continental;TO;2021;47,303;;;
Base;Norway-Continental;TO;2022;62,983;;;
High;Norway-Continental;TO;2022;62,983;;;
Low;Norway-Continental;TO;2022;62,983;;;
Base;Norway-Continental;TO;2023;76,958;;;
High;Norway-Continental;TO;2023;77,381;;;
Low;Norway-Continental;TO;2023;76,521;;;
Base;Norway-Continental;TO;2024;84,726;;;
High;Norway-Continental;TO;2024;86,511;;;
Low;Norway-Continental;TO;2024;82,877;;;
Base;Norway-Continental;TO;2025;87,077;;;
High;Norway-Continental;TO;2025;90,458;;;
Low;Norway-Continental;TO;2025;83,655;;;
Base;Norway-Continental;TO;2026;89,711;;;
High;Norway-Continental;TO;2026;94,755;;;
Low;Norway-Continental;TO;2026;84,691;;;
Base;Norway-Continental;TO;2027;91,991;;;
High;Norway-Continental;TO;2027;98,780;;;
Low;Norway-Continental;TO;2027;85,372;;;
Base;Norway-Continental;TO;2028;94,294;;;
High;Norway-Continental;TO;2028;102,832;;;
Low;Norway-Continental;TO;2028;86,107;;;
Base;Norway-Continental;TO;2029;96,038;;;
High;Norway-Continental;TO;2029;106,378;;;
Low;Norway-Continental;TO;2029;86,320;;;
Base;Poland;TO;2010;341,678;;;
Base;Poland;TO;2011;389,080;;;
Base;Poland;TO;2012;402,676;;;
Base;Poland;TO;2013;415,421;;;
Base;Poland;TO;2014;418,043;;;
Base;Poland;TO;2015;401,702;;;
Base;Poland;TO;2016;432,657;;;
Base;Poland;TO;2017;440,632;;;
Base;Poland;TO;2018;475,397;;;
Base;Poland;TO;2019;500,217;;;
Base;Poland;TO;2020;199,164;;;
Base;Poland;TO;2021;250,951;;;
Base;Poland;TO;2022;271,267;;;
High;Poland;TO;2022;271,267;;;
Low;Poland;TO;2022;271,267;;;
Base;Poland;TO;2023;290,632;;;
High;Poland;TO;2023;292,828;;;
Low;Poland;TO;2023;288,531;;;
Base;Poland;TO;2024;324,543;;;
High;Poland;TO;2024;333,671;;;
Low;Poland;TO;2024;315,975;;;
Base;Poland;TO;2025;331,099;;;
High;Poland;TO;2025;346,831;;;
Low;Poland;TO;2025;316,106;;;
Base;Poland;TO;2026;338,405;;;
High;Poland;TO;2026;359,864;;;
Low;Poland;TO;2026;317,978;;;
Base;Poland;TO;2027;344,795;;;
High;Poland;TO;2027;372,185;;;
Low;Poland;TO;2027;318,909;;;
Base;Poland;TO;2028;350,810;;;
High;Poland;TO;2028;383,797;;;
Low;Poland;TO;2028;319,939;;;
Base;Poland;TO;2029;354,603;;;
High;Poland;TO;2029;393,191;;;
Low;Poland;TO;2029;318,979;;;
Base;Portugal-Continental;TO;2010;183,375;;;
Base;Portugal-Continental;TO;2011;199,536;;;
Base;Portugal-Continental;TO;2012;191,607;;;
Base;Portugal-Continental;TO;2013;197,400;;;
Base;Portugal-Continental;TO;2014;212,106;;;
Base;Portugal-Continental;TO;2015;219,662;;;
Base;Portugal-Continental;TO;2016;243,388;;;
Base;Portugal-Continental;TO;2017;261,740;;;
Base;Portugal-Continental;TO;2018;262,572;;;
Base;Portugal-Continental;TO;2019;266,277;;;
Base;Portugal-Continental;TO;2020;104,109;;;
Base;Portugal-Continental;TO;2021;131,993;;;
Base;Portugal-Continental;TO;2022;240,886;;;
High;Portugal-Continental;TO;2022;240,886;;;
Low;Portugal-Continental;TO;2022;240,886;;;
Base;Portugal-Continental;TO;2023;257,620;;;
High;Portugal-Continental;TO;2023;258,752;;;
Low;Portugal-Continental;TO;2023;256,468;;;
Base;Portugal-Continental;TO;2024;264,748;;;
High;Portugal-Continental;TO;2024;270,220;;;
Low;Portugal-Continental;TO;2024;259,244;;;
Base;Portugal-Continental;TO;2025;271,359;;;
High;Portugal-Continental;TO;2025;283,113;;;
Low;Portugal-Continental;TO;2025;259,922;;;
Base;Portugal-Continental;TO;2026;279,193;;;
High;Portugal-Continental;TO;2026;294,285;;;
Low;Portugal-Continental;TO;2026;262,835;;;
Base;Portugal-Continental;TO;2027;286,015;;;
High;Portugal-Continental;TO;2027;304,184;;;
Low;Portugal-Continental;TO;2027;264,681;;;
Base;Portugal-Continental;TO;2028;292,496;;;
High;Portugal-Continental;TO;2028;314,205;;;
Low;Portugal-Continental;TO;2028;266,831;;;
Base;Portugal-Continental;TO;2029;296,459;;;
High;Portugal-Continental;TO;2029;322,398;;;
Low;Portugal-Continental;TO;2029;266,777;;;
Base;Portugal-Lisbon/SantaMaria;TO;2023;322,088;;;
High;Portugal-Lisbon/SantaMaria;TO;2023;323,465;;;
Low;Portugal-Lisbon/SantaMaria;TO;2023;320,674;;;
Base;Portugal-Lisbon/SantaMaria;TO;2024;341,197;;;
High;Portugal-Lisbon/SantaMaria;TO;2024;347,729;;;
Low;Portugal-Lisbon/SantaMaria;TO;2024;334,592;;;
Base;Portugal-Lisbon/SantaMaria;TO;2025;349,841;;;
High;Portugal-Lisbon/SantaMaria;TO;2025;364,027;;;
Low;Portugal-Lisbon/SantaMaria;TO;2025;336,336;;;
Base;Portugal-Lisbon/SantaMaria;TO;2026;360,263;;;
High;Portugal-Lisbon/SantaMaria;TO;2026;379,133;;;
Low;Portugal-Lisbon/SantaMaria;TO;2026;340,597;;;
Base;Portugal-Lisbon/SantaMaria;TO;2027;369,569;;;
High;Portugal-Lisbon/SantaMaria;TO;2027;392,745;;;
Low;Portugal-Lisbon/SantaMaria;TO;2027;343,602;;;
Base;Portugal-Lisbon/SantaMaria;TO;2028;378,624;;;
High;Portugal-Lisbon/SantaMaria;TO;2028;406,517;;;
Low;Portugal-Lisbon/SantaMaria;TO;2028;347,002;;;
Base;Portugal-Lisbon/SantaMaria;TO;2029;384,606;;;
High;Portugal-Lisbon/SantaMaria;TO;2029;418,068;;;
Low;Portugal-Lisbon/SantaMaria;TO;2029;347,687;;;
Base;Portugal-SantaMaria;TO;2010;92,327;;;
Base;Portugal-SantaMaria;TO;2011;98,460;;;
Base;Portugal-SantaMaria;TO;2012;94,430;;;
Base;Portugal-SantaMaria;TO;2013;98,251;;;
Base;Portugal-SantaMaria;TO;2014;101,241;;;
Base;Portugal-SantaMaria;TO;2015;110,643;;;
Base;Portugal-SantaMaria;TO;2016;122,622;;;
Base;Portugal-SantaMaria;TO;2017;130,544;;;
Base;Portugal-SantaMaria;TO;2018;134,391;;;
Base;Portugal-SantaMaria;TO;2019;133,848;;;
Base;Portugal-SantaMaria;TO;2020;57,019;;;
Base;Portugal-SantaMaria;TO;2021;70,396;;;
Base;Portugal-SantaMaria;TO;2022;122,586;;;
High;Portugal-SantaMaria;TO;2022;122,586;;;
Low;Portugal-SantaMaria;TO;2022;122,586;;;
Base;Portugal-SantaMaria;TO;2023;142,465;;;
High;Portugal-SantaMaria;TO;2023;143,125;;;
Low;Portugal-SantaMaria;TO;2023;141,789;;;
Base;Portugal-SantaMaria;TO;2024;160,648;;;
High;Portugal-SantaMaria;TO;2024;163,426;;;
Low;Portugal-SantaMaria;TO;2024;157,832;;;
Base;Portugal-SantaMaria;TO;2025;164,945;;;
High;Portugal-SantaMaria;TO;2025;170,723;;;
Low;Portugal-SantaMaria;TO;2025;159,759;;;
Base;Portugal-SantaMaria;TO;2026;170,036;;;
High;Portugal-SantaMaria;TO;2026;178,891;;;
Low;Portugal-SantaMaria;TO;2026;162,098;;;
Base;Portugal-SantaMaria;TO;2027;174,719;;;
High;Portugal-SantaMaria;TO;2027;186,569;;;
Low;Portugal-SantaMaria;TO;2027;163,937;;;
Base;Portugal-SantaMaria;TO;2028;179,595;;;
High;Portugal-SantaMaria;TO;2028;194,044;;;
Low;Portugal-SantaMaria;TO;2028;165,966;;;
Base;Portugal-SantaMaria;TO;2029;183,367;;;
High;Portugal-SantaMaria;TO;2029;200,477;;;
Low;Portugal-SantaMaria;TO;2029;166,988;;;
Base;Romania;TO;2010;324,427;;;
Base;Romania;TO;2011;348,732;;;
Base;Romania;TO;2012;357,771;;;
Base;Romania;TO;2013;391,167;;;
Base;Romania;TO;2014;470,982;;;
Base;Romania;TO;2015;500,074;;;
Base;Romania;TO;2016;466,043;;;
Base;Romania;TO;2017;498,610;;;
Base;Romania;TO;2018;554,026;;;
Base;Romania;TO;2019;559,552;;;
Base;Romania;TO;2020;235,809;;;
Base;Romania;TO;2021;334,509;;;
Base;Romania;TO;2022;485,670;;;
High;Romania;TO;2022;485,670;;;
Low;Romania;TO;2022;485,670;;;
Base;Romania;TO;2023;579,643;;;
High;Romania;TO;2023;582,932;;;
Low;Romania;TO;2023;576,121;;;
Base;Romania;TO;2024;633,068;;;
High;Romania;TO;2024;645,976;;;
Low;Romania;TO;2024;620,049;;;
Base;Romania;TO;2025;646,472;;;
High;Romania;TO;2025;670,442;;;
Low;Romania;TO;2025;623,368;;;
Base;Romania;TO;2026;661,961;;;
High;Romania;TO;2026;696,103;;;
Low;Romania;TO;2026;629,078;;;
Base;Romania;TO;2027;676,064;;;
High;Romania;TO;2027;720,920;;;
Low;Romania;TO;2027;633,291;;;
Base;Romania;TO;2028;690,279;;;
High;Romania;TO;2028;744,858;;;
Low;Romania;TO;2028;637,947;;;
Base;Romania;TO;2029;700,842;;;
High;Romania;TO;2029;765,231;;;
Low;Romania;TO;2029;638,969;;;
Base;Serbia/Montenegro;TO;2010;467,760;;;
Base;Serbia/Montenegro;TO;2011;480,905;;;
Base;Serbia/Montenegro;TO;2012;458,142;;;
Base;Serbia/Montenegro;TO;2013;437,879;;;
Base;Serbia/Montenegro;TO;2014;464,193;;;
Base;Serbia/Montenegro;TO;2015;513,722;;;
Base;Serbia/Montenegro;TO;2016;523,994;;;
Base;Serbia/Montenegro;TO;2017;553,889;;;
Base;Serbia/Montenegro;TO;2018;610,142;;;
